-0.139207,0.8
0.139207,0.8
1.0,0.85
1.0,0.85
-0.09128559,0.85
-0.05946362850836424,0.85
-0.0873952,0.8
0.014574414031479799,0.8
-0.1174572,0.8
0.1174572,0.8
-0.09350673,0.7740262
0.07315381852209055,0.7740262
-1.0,0.5662336
1.0,0.5662336
0.08311682,0.85
0.08311682,0.85
0.4774488,0.8
-0.3797820170170586,0.8
-0.09870125,0.8
-0.09870125,0.8
-0.1194807,0.8
0.1194807,0.8
-0.09541652,0.8
0.09541652,0.8
1.0,0.85
-0.9730381135594689,0.85
-0.03868026,0.85
-0.03868026,0.85
-0.06589989,0.8
-0.14814207519104478,0.8
-0.05714285,0.8
0.0027675971975467673,0.8
1.0,0.85
-1.0,0.85
-0.8467533,0.75
0.8467533,0.75
0.0,0.0
0.00895397780030951,0.0
-0.07792228,0.85
0.07792228,0.85
1.0,0.8
-1.0,0.8
-0.9714287,0.75
0.9714287,0.75
-0.07792205,0.8
0.07792205,0.8
0.01295323,0.8
0.01295323,0.8
-0.09541652,0.8
0.09541652,0.8
-1.0,0.85
-1,0.85
-1.0,0.8
1.0,0.8
1.0,0.85
-1,0.85
1.0,0.8
0.9652334118354504,0.8
-0.1770975,0.8
-0.1770975,0.8
-1.0,0.85
1.0,0.85
0.05307683,0.8
-0.12544026445170603,0.8
-0.08311682,0.85
0.0894493079576156,0.85
0.05194768,0.7
-0.05194768,0.7
-0.8675328,0.7
0.8219293307126269,0.7
1.0,0.75
-1.0,0.75
0.0,0.0
-0.0655087674098232,0.0
-1.0,0.85
-0.979348372791546,0.85
0.01558445,0.85
-0.01558445,0.85
-1.0,0.75
1.0,0.75
-0.1974026,0.8
0.1974026,0.8
-0.9714286,0.75
-1,0.75
-1.0,0.3272723
-1,0.3272723
0.992848,0.8
-0.992848,0.8
1.0,0.85
-1,0.85
-1.0,0.85
-1.0,0.85
-0.088312,0.85
0.088312,0.85
-0.1174572,0.8
0.1174572,0.8
1.0,0.571429
-1.0,0.571429
-0.05194768,0.5038963
0.05194768,0.5038963
0.9985098,0.85
0.9985098,0.85
-0.03116913,0.85
0.03116913,0.85
-1.0,0.8
-1.0,0.8
0.1017489,0.85
-0.1017489,0.85
0.08650631,0.85
-0.08650631,0.85
-0.005194746,0.8
-0.06279866567722522,0.8
0.0,0.0
-0.0,0.0
-0.8051952,0.7
0.8051952,0.7
1.0,0.75
-1.0,0.75
0.0,0.0
0.0,0.0
-0.2333517,0.8
0.2333517,0.8
-1.0,0.8
1.0,0.8
-1.0,0.85
-1.0,0.85
1.0,0.85
-1.0,0.85
1.0,0.85
-1.0,0.85
-0.1818183,0.8
0.1818183,0.8
-0.03116869,0.6753249
-0.03116869,0.6753249
-0.05194788,0.6545453
0.05194788,0.6545453
-0.01988007,0.85
-0.04824395983331005,0.85
1.0,0.85
0.9345571725612428,0.85
-0.1558446,0.8
0.1558446,0.8
-0.1895354,0.8
0.1895354,0.8
-0.05714285,0.85
-0.05714285,0.85
-0.07272732,0.8
0.07272732,0.8
1.0,0.8
-1.0,0.8
0.01558445,0.7324677
0.01558445,0.7324677
1.0,0.85
1.0,0.85
-0.1246756,0.85
0.027453657099243745,0.85
1.0,0.85
-1.0,0.85
0.1810119,0.85
0.27606831109434965,0.85
-0.1427477,0.8
0.18280266078502438,0.8
1.0,0.6701294
-1.0,0.6701294
0.3333355,0.8
-0.3333355,0.8
-0.06576658,0.8
-0.009286281766955923,0.8
-0.07272732,0.85
0.07272732,0.85
1.0,0.7844156
1.0,0.7844156
1.0,0.8
-0.982988288381012,0.8
1.53e-16,0.85
0.08313238290511032,0.85
-0.1818185,0.8
0.1818185,0.8
1.0,0.85
-0.9557444263340641,0.85
-0.1038962,0.75
0.13811161481786313,0.75
-0.005194528,0.7116878
0.005194528,0.7116878
-0.1032952,0.85
0.012840352244562953,0.85
1.0,0.85
1.0,0.85
-0.1290528,0.85
0.1290528,0.85
1.0,0.85
-1.0,0.85
-0.01558446,0.2649344
0.01558446,0.2649344
1.0,0.85
-1.0,0.85
-0.0207792,0.8
-0.0207792,0.8
1.0,0.85
1.0,0.85
-1.0,0.85
-1.0,0.85
-1.0,0.85
-1.0,0.85
0.124675,0.8
-0.124675,0.8
-0.07272732,0.75
-0.07799623505393614,0.75
-0.05080256,0.8
0.05080256,0.8
0.3844154,0.85
-0.3844154,0.85
0.0,0.0
0.06477330083375933,0.0
1.0,0.85
-1.0,0.85
0.109736,0.85
-0.109736,0.85
0.02597417,0.85
0.02597417,0.85
-0.09350652,0.8
-0.09350652,0.8
-0.1233064,0.8
0.13141773703822351,0.8
-0.12987,0.8
0.12987,0.8
-0.02192891,0.85
0.02192891,0.85
0.9402598,0.85
0.9402598,0.85
-0.1246752,0.8
-0.1246752,0.8
-0.7584419,0.7
0.7550725892862103,0.7
1.0,0.8
1.0,0.8
1.0,0.75
1.0,0.75
1.0,0.8
1.0,0.8
-1.0,0.85
1.0,0.85
-0.3077489,0.8
0.3077489,0.8
-0.08495075,0.8
-0.08495075,0.8
6.97e-17,0.7
-6.97e-17,0.7
0.4005684,0.85
-0.4005684,0.85
-1.0,0.85
-1.0,0.85
-0.2174675,0.8
-0.2174675,0.8
0.07792205,0.85
0.11644260540400225,0.85
0.1530864,0.8
0.10484250458654298,0.8
-0.05714285,0.8
0.05714285,0.8
1.0,0.8
-1.0,0.8
-0.1454542,0.8
0.1454542,0.8
-1.0,0.75
-0.9476100752820962,0.75
1.0,0.8
1.0,0.8
1.0,0.1974026
-1,0.1974026
-0.08705509,0.8
0.08705509,0.8
-0.1284311,0.85
0.1284311,0.85
-0.1402599,0.8
0.1402599,0.8
-0.06333279,0.85
-0.06333279,0.85
-0.1224021,0.85
0.1224021,0.85
1.46e-16,0.8
0.01189126505315686,0.8
-1.0,0.7116882
1.0,0.7116882
1.0,0.85
-1.0,0.85
-0.09906003,0.85
-0.09906003,0.85
-0.08831132,0.8
0.11048053517237628,0.8
-1.0,0.75
1.0,0.75
-1.0,0.8207799
1.0,0.8207799
-1.0,0.85
1.0,0.85
-1.0,0.5406904
1.0,0.5406904
-0.09870125,0.75
-0.09870125,0.75
1.0,0.85
-1.0,0.85
-0.01038971,0.8
0.01038971,0.8
-0.06997263,0.85
-0.024062130846792575,0.85
-1.0,0.75
1.0,0.75
-1.0,0.5506487
1.0,0.5506487
-0.2285714,0.85
0.2285714,0.85
0.03636366,0.85
0.08495483340394314,0.85
-1.0,0.4623378
1.0,0.4623378
-1.0,0.8
0.9060600599864467,0.8
-0.109091,0.8
-0.109091,0.8
0.0,0.0
0.0,0.0
1.0,0.85
1,0.85
0.06589968,0.85
0.06589968,0.85
-0.0675328,0.7
0.0675328,0.7
1.0,0.85
-1.0,0.85
-0.1350649,0.8
0.1350649,0.8
-0.07792251,0.7116895
0.07792251,0.7116895
-0.8323023,0.8
0.8323023,0.8
1.0,0.85
